2023-11-11 17:30:36,646 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-11-11 17:35:50,047 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-11-11 18:22:53,717 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755 [295])
2023-11-11 18:22:53,719 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755
2023-11-11 18:22:53,719 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\aether-connector-okhttp-0.17.8.jar
2023-11-11 18:22:53,719 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\aopalliance-1.0.jar
2023-11-11 18:22:53,719 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\commons-lang3-3.12.0.jar
2023-11-11 18:22:53,720 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\guice-5.1.0.jar
2023-11-11 18:22:53,720 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\jansi-2.4.0.jar
2023-11-11 18:22:53,720 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-artifact-3.9.4.jar
2023-11-11 18:22:53,720 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-builder-support-3.9.4.jar
2023-11-11 18:22:53,720 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-compat-3.9.4.jar
2023-11-11 18:22:53,720 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-core-3.9.4.jar
2023-11-11 18:22:53,720 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-embedder-3.9.4.jar
2023-11-11 18:22:53,720 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-model-3.9.4.jar
2023-11-11 18:22:53,721 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-model-builder-3.9.4.jar
2023-11-11 18:22:53,721 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-plugin-api-3.9.4.jar
2023-11-11 18:22:53,721 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-repository-metadata-3.9.4.jar
2023-11-11 18:22:53,721 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-api-1.9.14.jar
2023-11-11 18:22:53,721 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-connector-basic-1.9.14.jar
2023-11-11 18:22:53,721 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-impl-1.9.14.jar
2023-11-11 18:22:53,721 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-named-locks-1.9.14.jar
2023-11-11 18:22:53,721 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-provider-3.9.4.jar
2023-11-11 18:22:53,721 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-spi-1.9.14.jar
2023-11-11 18:22:53,722 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-transport-wagon-1.9.14.jar
2023-11-11 18:22:53,722 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-util-1.9.14.jar
2023-11-11 18:22:53,722 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-settings-3.9.4.jar
2023-11-11 18:22:53,722 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-settings-builder-3.9.4.jar
2023-11-11 18:22:53,722 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-shared-utils-3.3.4.jar
2023-11-11 18:22:53,722 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\okhttp-3.14.1.jar
2023-11-11 18:22:53,722 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\okio-1.17.3.jar
2023-11-11 18:22:53,723 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-11-11 18:22:53,723 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-11-11 18:22:53,723 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-build-api-0.0.7.jar
2023-11-11 18:22:53,723 [Worker-27: Launching mavenrun-59e3412b-949e-4a14-a0a4-3874bf586caf] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Mega\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-cipher-2.0.jar
